STK24	ENST00000376547	6.4734e-01	1.1293e-02	3.2577e-04	9.8838e-01	3.2169e-01	ENSG00000102572
NDRG1	ENST00000414097	8.8537e-01	1.1324e-02	3.2444e-04	9.8835e-01	3.2159e-01	ENSG00000104419
ABL2	ENST00000502732	8.1253e-01	3.6365e-07	4.4491e-06	1.0000e+00	3.9926e-01	ENSG00000143322
CKB	ENST00000348956	5.7013e-01	2.1890e-01	1.5449e-03	7.7955e-01	2.5329e-01	ENSG00000166165
TECTA	ENST00000392793	8.7243e-01	2.9863e-16	5.4161e-09	1.0000e+00	4.4993e-01	ENSG00000109927
CTCFL	ENST00000423479	8.9760e-01	3.9547e-04	6.9067e-05	9.9954e-01	3.5806e-01	ENSG00000124092
TRIM23	ENST00000231524	6.0480e-01	3.9370e-04	6.9514e-05	9.9954e-01	3.5819e-01	ENSG00000113595
BUB1B	ENST00000287598	8.9189e-01	6.9980e-10	4.9002e-07	1.0000e+00	4.2031e-01	ENSG00000156970
NFKBIL1	ENST00000376148	5.6887e-01	2.5515e-02	4.8200e-04	9.7400e-01	3.0867e-01	ENSG00000204498
ZFY	ENST00000155093	6.3119e-01	6.9359e-01	3.5587e-03	3.0285e-01	1.2231e-01	ENSG00000067646
CNOT8	ENST00000517876	5.0827e-01	2.1741e-01	1.5674e-03	7.8103e-01	2.5367e-01	ENSG00000155508
FOXK2	ENST00000335255	9.4325e-01	2.5464e-02	4.8344e-04	9.7405e-01	3.0875e-01	ENSG00000141568
IL18RAP	ENST00000264260	8.8973e-01	2.1796e-03	1.4480e-04	9.9768e-01	3.4172e-01	ENSG00000115607
TFRC	ENST00000360110	9.1640e-01	6.9902e-05	3.4078e-05	9.9990e-01	3.7137e-01	ENSG00000072274
ARMCX2	ENST00000328766	7.3618e-01	6.9249e-01	3.5974e-03	3.0391e-01	1.2252e-01	ENSG00000184867
PIEZO1	ENST00000301015	1.2472e+00	3.9379e-21	2.5908e-10	1.0000e+00	4.6437e-01	ENSG00000103335
CHIC2	ENST00000263921	5.5448e-01	5.4245e-01	2.7593e-03	4.5480e-01	1.8449e-01	ENSG00000109220
EEPD1	ENST00000242108	8.0116e-01	5.4875e-02	7.3581e-04	9.4439e-01	2.9414e-01	ENSG00000122547
NECAB1	ENST00000417640	7.5354e-01	2.5009e-02	4.9666e-04	9.7449e-01	3.0942e-01	ENSG00000123119
WNT9B	ENST00000290015	8.4588e-01	5.4137e-01	2.7828e-03	4.5585e-01	1.8468e-01	ENSG00000158955
NUB1	ENST00000568733	7.9031e-01	3.9037e-04	7.0366e-05	9.9954e-01	3.5843e-01	ENSG00000013374
RPAP3	ENST00000005386	9.3359e-01	6.9941e-05	3.4050e-05	9.9990e-01	3.7136e-01	ENSG00000005175
D2HGDH	ENST00000321264	8.8992e-01	5.4343e-02	7.4717e-04	9.4491e-01	2.9453e-01	ENSG00000180902
MBOAT7	ENST00000245615	9.2781e-01	1.1300e-01	1.1030e-03	8.8589e-01	2.7637e-01	ENSG00000125505
NCAPD2	ENST00000315579	9.2946e-01	1.0776e-12	7.4328e-08	1.0000e+00	4.3708e-01	ENSG00000010292
WRNIP1	ENST00000380773	1.1705e+00	2.4592e-02	5.0931e-04	9.7490e-01	3.1005e-01	ENSG00000124535
MCAM	ENST00000264036	8.7698e-01	1.5954e-04	5.1486e-05	9.9979e-01	3.6625e-01	ENSG00000076706
CRHBP	ENST00000274368	7.2462e-01	2.1476e-01	1.6082e-03	7.8363e-01	2.5434e-01	ENSG00000145708
NAPB	ENST00000377026	6.3236e-01	1.1216e-01	1.1175e-03	8.8672e-01	2.7672e-01	ENSG00000125814
FASTK	ENST00000297532	6.6871e-01	4.7199e-03	2.3448e-04	9.9505e-01	3.3423e-01	ENSG00000164896
GPS2	ENST00000380728	7.5663e-01	5.3179e-02	7.7303e-04	9.4605e-01	2.9542e-01	ENSG00000132522
CDCA7	ENST00000306721	7.3197e-01	1.0816e-02	3.4698e-04	9.8884e-01	3.2321e-01	ENSG00000144354
CDK2AP2	ENST00000301488	5.3813e-01	7.8801e-01	5.7441e-03	2.0625e-01	0.0000e+00	ENSG00000167797
AGGF1	ENST00000312916	9.7587e-01	2.7334e-05	2.6553e-05	9.9995e-01	3.7882e-01	ENSG00000164252
ISLR2	ENST00000361742	7.0857e-01	1.1102e-01	1.1376e-03	8.8785e-01	2.7719e-01	ENSG00000167178
CIITA	ENST00000324288	1.1015e+00	1.3618e-07	3.6886e-06	1.0000e+00	4.0481e-01	ENSG00000179583
ATP13A2	ENST00000326735	8.5417e-01	8.9582e-09	1.5210e-06	1.0000e+00	4.1503e-01	ENSG00000159363
BSDC1	ENST00000446293	8.8755e-01	2.4080e-02	5.2559e-04	9.7539e-01	3.1085e-01	ENSG00000160058
YKT6	ENST00000223369	7.3973e-01	3.6157e-01	2.2639e-03	6.3617e-01	2.2611e-01	ENSG00000106636
ELF1	ENST00000239882	8.5745e-01	1.0650e-02	3.5491e-04	9.8900e-01	3.2375e-01	ENSG00000120690
SLC25A25	ENST00000373068	7.3377e-01	2.3986e-02	5.2867e-04	9.7549e-01	3.1099e-01	ENSG00000148339
FAM102A	ENST00000373095	7.6375e-01	1.0983e-01	1.1590e-03	8.8901e-01	2.7768e-01	ENSG00000167106
MINOS1	ENST00000322753	1.0168e+00	7.8732e-01	5.7949e-03	2.0689e-01	0.0000e+00	ENSG00000173436
SLC22A17	ENST00000397267	7.7623e-01	1.0603e-02	3.5720e-04	9.8904e-01	3.2391e-01	ENSG00000092096
CDH12	ENST00000382254	8.7623e-01	3.6444e-04	7.7669e-05	9.9956e-01	3.6041e-01	ENSG00000154162
DDR1	ENST00000376575	7.4626e-01	4.6331e-06	1.3903e-05	9.9998e-01	3.8929e-01	ENSG00000204580
SEC24A	ENST00000398844	9.5253e-01	8.7713e-09	1.5677e-06	1.0000e+00	4.1543e-01	ENSG00000113615
SEC24D	ENST00000280551	8.3015e-01	1.3348e-07	3.7959e-06	1.0000e+00	4.0523e-01	ENSG00000150961
PTPRN	ENST00000295718	8.1529e-01	7.9561e-07	7.1446e-06	9.9999e-01	3.9768e-01	ENSG00000054356
ULK3	ENST00000440863	7.8889e-01	2.0258e-03	1.6090e-04	9.9781e-01	3.4402e-01	ENSG00000140474
KLHL28	ENST00000396128	6.5547e-01	2.3745e-02	5.3669e-04	9.7572e-01	3.1138e-01	ENSG00000179454
TSEN34	ENST00000396383	1.2020e+00	3.6130e-01	2.2687e-03	6.3643e-01	2.2616e-01	ENSG00000170892
COL4A2	ENST00000360467	8.0927e-01	3.5842e-15	1.8441e-08	1.0000e+00	4.4950e-01	ENSG00000134871
MCM2	ENST00000265056	8.0837e-01	2.6301e-05	2.8064e-05	9.9995e-01	3.7981e-01	ENSG00000073111
PIWIL4	ENST00000299001	8.0625e-01	1.8323e-06	1.0658e-05	9.9999e-01	3.9475e-01	ENSG00000134627
FHDC1	ENST00000511601	9.8805e-01	6.3360e-05	3.9242e-05	9.9990e-01	3.7398e-01	ENSG00000137460
USF1	ENST00000368021	5.6254e-01	2.3545e-02	5.4351e-04	9.7591e-01	3.1170e-01	ENSG00000158773
TMEM170B	ENST00000379426	5.6710e-01	7.8657e-01	5.8505e-03	2.0758e-01	0.0000e+00	ENSG00000205269
PDE7A	ENST00000401827	6.9616e-01	4.5645e-03	2.4611e-04	9.9519e-01	3.3535e-01	ENSG00000205268
NKX2-1	ENST00000354822	6.6150e-01	3.5874e-01	2.3141e-03	6.3895e-01	2.2666e-01	ENSG00000136352
CABIN1	ENST00000398319	8.4701e-01	3.2844e-17	5.2767e-09	1.0000e+00	4.5691e-01	ENSG00000099991
SH2D3C	ENST00000314830	7.6486e-01	3.5085e-04	8.2026e-05	9.9957e-01	3.6152e-01	ENSG00000095370
SP140	ENST00000392045	8.9603e-01	4.9994e-08	3.1464e-06	1.0000e+00	4.1040e-01	ENSG00000079263
DDX60	ENST00000393743	8.7918e-01	5.2091e-16	1.2041e-08	1.0000e+00	4.5332e-01	ENSG00000137628
SIAH2	ENST00000312960	4.7626e-01	6.8669e-01	3.8064e-03	3.0950e-01	1.2359e-01	ENSG00000181788
ENPP1	ENST00000360971	7.8788e-01	4.9944e-08	3.1509e-06	1.0000e+00	4.1042e-01	ENSG00000197594
NDST3	ENST00000296499	6.5855e-01	1.0699e-05	2.0661e-05	9.9997e-01	3.8556e-01	ENSG00000164100
FSTL3	ENST00000166139	6.0078e-01	6.8658e-01	3.8106e-03	3.0961e-01	1.2362e-01	ENSG00000070404
RPS16	ENST00000251453	5.3947e-01	6.8713e-01	3.7905e-03	3.0908e-01	1.2351e-01	ENSG00000105193
UNC13B	ENST00000378495	8.6557e-01	3.1530e-17	5.5951e-09	1.0000e+00	4.5742e-01	ENSG00000198722
ACAP3	ENST00000354700	7.9314e-01	4.4135e-06	1.4907e-05	9.9998e-01	3.9045e-01	ENSG00000131584
DNAJB5	ENST00000453597	4.4434e-01	2.0629e-01	1.7483e-03	7.9196e-01	2.5655e-01	ENSG00000137094
SYN3	ENST00000358763	8.4247e-01	1.8871e-03	1.7821e-04	9.9793e-01	3.4629e-01	ENSG00000185666
KCNC3	ENST00000477616	5.6887e-01	2.0575e-01	1.7577e-03	7.9249e-01	2.5670e-01	ENSG00000131398
SEZ6	ENST00000317338	7.7092e-01	1.7486e-06	1.1398e-05	9.9999e-01	3.9584e-01	ENSG00000063015
MTTP	ENST00000457717	8.6558e-01	1.0400e-05	2.1518e-05	9.9997e-01	3.8627e-01	ENSG00000138823
TMX3	ENST00000299608	7.7596e-01	4.4014e-03	2.5941e-04	9.9534e-01	3.3658e-01	ENSG00000166479
URB1	ENST00000382751	8.3014e-01	1.2231e-17	4.4096e-09	1.0000e+00	4.5883e-01	ENSG00000142207
FLRT1	ENST00000246841	7.9817e-01	3.5651e-01	2.3545e-03	6.4114e-01	2.2711e-01	ENSG00000126500
GALNT1	ENST00000269195	5.8796e-01	1.9091e-03	1.7526e-04	9.9792e-01	3.4592e-01	ENSG00000141429
DDX43	ENST00000370336	8.1482e-01	2.4641e-05	3.0819e-05	9.9994e-01	3.8149e-01	ENSG00000080007
RALGAPA2	ENST00000202677	9.1911e-01	3.0325e-17	5.9173e-09	1.0000e+00	4.5790e-01	ENSG00000188559
PLA2G4A	ENST00000367466	6.6744e-01	5.9817e-05	4.2621e-05	9.9990e-01	3.7552e-01	ENSG00000116711
DNAJC8	ENST00000263697	6.2615e-01	5.0961e-02	8.2639e-04	9.4821e-01	2.9718e-01	ENSG00000126698
JUP	ENST00000393931	8.2994e-01	8.0103e-04	1.2375e-04	9.9908e-01	3.5492e-01	ENSG00000173801
MLH3	ENST00000355774	9.2408e-01	4.9023e-08	3.2363e-06	1.0000e+00	4.1080e-01	ENSG00000119684
ADCK5	ENST00000308860	6.8002e-01	4.3693e-03	2.6217e-04	9.9537e-01	3.3683e-01	ENSG00000173137
MBTPS1	ENST00000343411	1.1648e+00	7.5901e-09	1.9296e-06	1.0000e+00	4.1823e-01	ENSG00000140943
ULK2	ENST00000395544	8.0670e-01	1.8770e-08	2.5989e-06	1.0000e+00	4.1519e-01	ENSG00000083290
GTF3C3	ENST00000263956	6.6930e-01	6.9686e-07	8.6420e-06	9.9999e-01	4.0065e-01	ENSG00000119041
GALNT16	ENST00000337827	8.0108e-01	1.3872e-04	6.2937e-05	9.9980e-01	3.7015e-01	ENSG00000100626
TRMT5	ENST00000261249	9.8206e-01	4.9774e-02	8.5736e-04	9.4937e-01	2.9816e-01	ENSG00000126814
C7orf25	ENST00000431882	7.7386e-01	3.5388e-01	2.4029e-03	6.4371e-01	2.2763e-01	ENSG00000136197
MYBPC3	ENST00000545968	8.5508e-01	8.0087e-11	4.5093e-07	1.0000e+00	4.3115e-01	ENSG00000134571
TMEM9B	ENST00000534025	6.9113e-01	5.3075e-01	3.0244e-03	4.6622e-01	1.8663e-01	ENSG00000175348
RAB4A	ENST00000366690	6.7592e-01	2.0260e-01	1.8143e-03	7.9559e-01	2.5755e-01	ENSG00000168118
CDX2	ENST00000381020	7.6759e-01	5.2887e-01	3.0691e-03	4.6806e-01	1.8698e-01	ENSG00000165556
NSFL1C	ENST00000476071	7.1899e-01	4.9492e-02	8.6500e-04	9.4964e-01	2.9839e-01	ENSG00000088833
ARR3	ENST00000307959	8.6881e-01	1.0401e-01	1.2728e-03	8.9471e-01	2.8021e-01	ENSG00000120500
CLP1	ENST00000533682	6.0118e-01	2.0272e-01	1.8122e-03	7.9547e-01	2.5752e-01	ENSG00000172409
CPEB2	ENST00000538197	9.0800e-01	1.3675e-04	6.4244e-05	9.9980e-01	3.7055e-01	ENSG00000137449
RBBP8NL	ENST00000252998	9.3724e-01	9.8478e-03	3.9788e-04	9.8975e-01	3.2655e-01	ENSG00000130701
USP9Y	ENST00000338981	1.0560e+00	5.7399e-05	4.5223e-05	9.9990e-01	3.7664e-01	ENSG00000114374
VAPA	ENST00000340541	7.8723e-01	3.5325e-01	2.4149e-03	6.4434e-01	2.2776e-01	ENSG00000101558
FNDC1	ENST00000297267	9.8013e-01	4.7841e-12	2.1355e-07	1.0000e+00	4.3863e-01	ENSG00000164694
SLC19A3	ENST00000258403	1.0630e+00	1.0390e-01	1.2751e-03	8.9482e-01	2.8026e-01	ENSG00000135917
TBC1D10A	ENST00000403477	8.0254e-01	4.2922e-03	2.6900e-04	9.9544e-01	3.3743e-01	ENSG00000099992
TMEM180	ENST00000238936	9.3663e-01	4.9526e-02	8.6406e-04	9.4961e-01	2.9836e-01	ENSG00000138111
ZNF330	ENST00000262990	8.8294e-01	4.9087e-02	8.7615e-04	9.5004e-01	2.9874e-01	ENSG00000109445
EGR1	ENST00000239938	7.0520e-01	3.5090e-01	2.4593e-03	6.4664e-01	2.2823e-01	ENSG00000120738
EXOC2	ENST00000230449	7.8643e-01	2.8675e-09	1.5796e-06	1.0000e+00	4.2236e-01	ENSG00000112685
C14orf166	ENST00000261700	9.1167e-01	2.0165e-01	1.8318e-03	7.9652e-01	2.5781e-01	ENSG00000087302
CRY2	ENST00000443527	7.0610e-01	3.1808e-04	9.4434e-05	9.9959e-01	3.6440e-01	ENSG00000121671
PEX5	ENST00000434354	8.9914e-01	5.5557e-05	4.7391e-05	9.9990e-01	3.7752e-01	ENSG00000139197
DNAJA3	ENST00000262375	1.0640e+00	9.8017e-03	4.0062e-04	9.8980e-01	3.2672e-01	ENSG00000103423
HBP1	ENST00000222574	7.2077e-01	4.2407e-03	2.7374e-04	9.9549e-01	3.3784e-01	ENSG00000105856
FIZ1	ENST00000221665	4.2511e-01	5.2618e-01	3.1341e-03	4.7068e-01	1.8748e-01	ENSG00000179943
ZC3HAV1	ENST00000242351	8.0727e-01	2.3159e-05	3.3689e-05	9.9994e-01	3.8311e-01	ENSG00000105939
ESAM	ENST00000278927	1.0877e+00	2.0185e-01	1.8281e-03	7.9632e-01	2.5776e-01	ENSG00000149564
SNX12	ENST00000374274	2.6406e-01	7.8413e-01	6.0335e-03	2.0984e-01	0.0000e+00	ENSG00000147164
SOWAHA	ENST00000378693	8.5749e-01	6.8222e-01	3.9736e-03	3.1380e-01	1.2443e-01	ENSG00000198944
ABLIM3	ENST00000506113	9.0459e-01	1.0625e-07	5.2673e-06	9.9999e-01	4.1006e-01	ENSG00000173210
SETDB2	ENST00000317257	7.3990e-01	2.3171e-05	3.3662e-05	9.9994e-01	3.8310e-01	ENSG00000136169
RPS24	ENST00000440692	7.3731e-01	6.8141e-01	4.0046e-03	3.1458e-01	1.2458e-01	ENSG00000138326
C11orf73	ENST00000278483	7.3922e-01	5.2459e-01	3.1732e-03	4.7224e-01	1.8778e-01	ENSG00000149196
NAB1	ENST00000337386	7.6206e-01	2.1949e-02	6.0347e-04	9.7745e-01	3.1438e-01	ENSG00000138386
TRA2A	ENST00000297071	6.4353e-01	9.5214e-03	4.1793e-04	9.9006e-01	3.2776e-01	ENSG00000164548
ORMDL3	ENST00000394169	6.3173e-01	7.8329e-01	6.0970e-03	2.1061e-01	0.0000e+00	ENSG00000172057
FOXM1	ENST00000342628	9.0630e-01	7.4140e-04	1.3831e-04	9.9912e-01	3.5731e-01	ENSG00000111206
ADRB2	ENST00000305988	7.5458e-01	5.2545e-01	3.1518e-03	4.7139e-01	1.8762e-01	ENSG00000169252
LETMD1	ENST00000418425	8.9585e-01	4.8505e-02	8.9257e-04	9.5060e-01	2.9923e-01	ENSG00000050426
SH3BP5	ENST00000383791	8.3538e-01	4.8330e-02	8.9760e-04	9.5077e-01	2.9939e-01	ENSG00000131370
TACC1	ENST00000317827	9.4712e-01	5.4901e-05	4.8206e-05	9.9990e-01	3.7785e-01	ENSG00000147526
WBP2	ENST00000591399	9.3445e-01	3.4916e-01	2.4929e-03	6.4835e-01	2.2859e-01	ENSG00000132471
COG2	ENST00000366669	8.7967e-01	9.3658e-06	2.5011e-05	9.9997e-01	3.8890e-01	ENSG00000135775
PHLDB2	ENST00000431670	9.5932e-01	1.6748e-08	3.0609e-06	1.0000e+00	4.1749e-01	ENSG00000144824
HSD17B6	ENST00000554643	8.9669e-01	3.4807e-01	2.5142e-03	6.4942e-01	2.2881e-01	ENSG00000025423
TRIM25	ENST00000316881	8.7044e-01	4.1202e-03	2.8538e-04	9.9559e-01	3.3882e-01	ENSG00000121060
COIL	ENST00000240316	9.7313e-01	9.4340e-03	4.2358e-04	9.9014e-01	3.2810e-01	ENSG00000121058
B4GALT2	ENST00000309519	6.8498e-01	1.9829e-01	1.8954e-03	7.9981e-01	2.5874e-01	ENSG00000117411
DCUN1D4	ENST00000334635	8.4072e-01	4.7486e-02	9.2253e-04	9.5159e-01	3.0013e-01	ENSG00000109184
SMOC1	ENST00000361956	8.6697e-01	9.4673e-03	4.2141e-04	9.9011e-01	3.2797e-01	ENSG00000198732
EIF3H	ENST00000521861	8.7282e-01	4.7483e-02	9.2264e-04	9.5159e-01	3.0013e-01	ENSG00000147677
ONECUT1	ENST00000305901	9.0867e-01	5.2333e-01	3.2042e-03	4.7346e-01	1.8802e-01	ENSG00000169856
FLAD1	ENST00000292180	9.1076e-01	9.3637e-03	4.2823e-04	9.9021e-01	3.2837e-01	ENSG00000160688
SLC8A3	ENST00000381269	9.4925e-01	7.3391e-04	1.4034e-04	9.9913e-01	3.5762e-01	ENSG00000100678
GPM6B	ENST00000316715	5.1373e-01	3.4626e-01	2.5500e-03	6.5119e-01	2.2918e-01	ENSG00000046653
C19orf26	ENST00000590083	1.0470e+00	3.4663e-01	2.5425e-03	6.5082e-01	2.2911e-01	ENSG00000099625
PGRMC2	ENST00000520121	7.9493e-01	6.8010e-01	4.0552e-03	3.1585e-01	1.2483e-01	ENSG00000164040
GPR26	ENST00000284674	5.0065e-01	5.2096e-01	3.2637e-03	4.7578e-01	1.8846e-01	ENSG00000154478
MED19	ENST00000337672	7.8731e-01	7.8193e-01	6.2017e-03	2.1187e-01	0.0000e+00	ENSG00000156603
EDNRB	ENST00000377211	8.0550e-01	9.2419e-03	4.3648e-04	9.9032e-01	3.2885e-01	ENSG00000136160
EXOC6	ENST00000260762	7.4763e-01	2.4350e-07	7.9135e-06	9.9999e-01	4.0799e-01	ENSG00000138190
PTPLAD1	ENST00000261875	7.9153e-01	9.2999e-03	4.3251e-04	9.9027e-01	3.2862e-01	ENSG00000074696
LPAR3	ENST00000440886	9.4961e-01	6.7935e-01	4.0840e-03	3.1656e-01	1.2497e-01	ENSG00000171517
VWF	ENST00000261405	9.3043e-01	3.2187e-25	1.0897e-10	1.0000e+00	4.8136e-01	ENSG00000110799
TMEM245	ENST00000374586	8.3053e-01	3.6257e-06	1.9770e-05	9.9998e-01	3.9522e-01	ENSG00000106771
BCL6B	ENST00000293805	8.4764e-01	4.6898e-02	9.4055e-04	9.5216e-01	3.0065e-01	ENSG00000161940
FANCM	ENST00000267430	1.0115e+00	2.3536e-15	3.3731e-08	1.0000e+00	4.5525e-01	ENSG00000187790
METAP2	ENST00000323666	4.8776e-01	3.9908e-03	2.9884e-04	9.9571e-01	3.3992e-01	ENSG00000111142
STXBP3	ENST00000370008	7.1449e-01	5.1597e-05	5.2699e-05	9.9990e-01	3.7955e-01	ENSG00000116266
NUMB	ENST00000355058	8.0197e-01	3.9959e-03	2.9829e-04	9.9571e-01	3.3987e-01	ENSG00000133961
LBX1	ENST00000370193	7.5280e-01	6.7886e-01	4.1032e-03	3.1704e-01	1.2506e-01	ENSG00000138136
C1orf94	ENST00000488417	9.6115e-01	9.3207e-03	4.3111e-04	9.9025e-01	3.2854e-01	ENSG00000142698
CDH13	ENST00000268613	1.0709e+00	7.0580e-04	1.4844e-04	9.9915e-01	3.5884e-01	ENSG00000140945
SPSB1	ENST00000328089	5.4542e-01	5.1982e-01	3.2925e-03	4.7688e-01	1.8868e-01	ENSG00000171621
FAM192A	ENST00000309137	6.8637e-01	1.9472e-01	1.9665e-03	8.0332e-01	2.5976e-01	ENSG00000172775
ZFYVE21	ENST00000216602	9.0352e-01	3.4250e-01	2.6261e-03	6.5487e-01	2.2996e-01	ENSG00000100711
HPCA	ENST00000373467	4.4954e-01	6.7830e-01	4.1249e-03	3.1757e-01	1.2517e-01	ENSG00000121905
RIPK4	ENST00000332512	7.6942e-01	3.9646e-03	3.0170e-04	9.9573e-01	3.4015e-01	ENSG00000183421
RBP4	ENST00000371467	8.0254e-01	5.1951e-01	3.3005e-03	4.7719e-01	1.8874e-01	ENSG00000138207
CLSTN2	ENST00000458420	9.1889e-01	3.5246e-06	2.0589e-05	9.9998e-01	3.9592e-01	ENSG00000158258
ADAM12	ENST00000368679	8.4344e-01	5.7284e-07	1.1450e-05	9.9999e-01	4.0513e-01	ENSG00000148848
HLA-DRA	ENST00000395388	7.2608e-01	5.1949e-01	3.3010e-03	4.7720e-01	1.8874e-01	ENSG00000204287
SORBS1	ENST00000371247	8.4513e-01	1.5340e-12	2.2124e-07	1.0000e+00	4.4401e-01	ENSG00000095637
TNNC1	ENST00000232975	4.9480e-01	6.7833e-01	4.1238e-03	3.1754e-01	1.2516e-01	ENSG00000114854
PDCD11	ENST00000369797	9.0283e-01	3.2929e-16	2.3262e-08	1.0000e+00	4.5940e-01	ENSG00000148843
ITGA2	ENST00000296585	9.0260e-01	6.2805e-11	6.3927e-07	1.0000e+00	4.3536e-01	ENSG00000164171
SP5	ENST00000375281	1.0032e+00	5.1846e-01	3.3276e-03	4.7822e-01	1.8894e-01	ENSG00000204335
IRF5	ENST00000357234	6.9287e-01	9.0365e-03	4.5100e-04	9.9051e-01	3.2967e-01	ENSG00000128604
RP11-407N17.3	ENST00000603904	1.1230e+00	5.5603e-07	1.1951e-05	9.9999e-01	4.0582e-01	ENSG00000258941
COL7A1	ENST00000328333	8.9404e-01	2.4411e-40	5.8408e-14	1.0000e+00	5.0351e-01	ENSG00000114270
ASCL1	ENST00000266744	6.0137e-01	6.7692e-01	4.1794e-03	3.1890e-01	1.2543e-01	ENSG00000139352
SIX6	ENST00000327720	8.3077e-01	5.1776e-01	3.3456e-03	4.7890e-01	1.8907e-01	ENSG00000184302
PIK3CG	ENST00000359195	7.8376e-01	1.4076e-06	1.5564e-05	9.9998e-01	4.0095e-01	ENSG00000105851
NGFR	ENST00000172229	7.7087e-01	9.7889e-02	1.4114e-03	9.0070e-01	2.8307e-01	ENSG00000064300
LMO4	ENST00000370544	4.1759e-01	6.7667e-01	4.1893e-03	3.1915e-01	1.2548e-01	ENSG00000143013
DPF3	ENST00000541685	7.8685e-01	2.0501e-02	6.6788e-04	9.7883e-01	3.1703e-01	ENSG00000205683
NAA60	ENST00000407558	7.8068e-01	5.1694e-01	3.3667e-03	4.7969e-01	1.8922e-01	ENSG00000122390
NAA60	ENST00000608722	7.8068e-01	5.1694e-01	3.3667e-03	4.7969e-01	1.8922e-01	ENSG00000262621
SPNS1	ENST00000311008	6.8819e-01	2.0414e-02	6.7210e-04	9.7891e-01	3.1720e-01	ENSG00000169682
RSPH10B2	ENST00000403107	7.2065e-01	2.0458e-02	6.6996e-04	9.7887e-01	3.1712e-01	ENSG00000169402
ARHGAP12	ENST00000344936	8.6174e-01	5.5130e-07	1.2098e-05	9.9999e-01	4.0602e-01	ENSG00000165322
C1S	ENST00000406697	9.1848e-01	6.7654e-04	1.5775e-04	9.9917e-01	3.6017e-01	ENSG00000182326
SH3BP5L	ENST00000366472	7.0984e-01	4.5690e-02	9.7939e-04	9.5333e-01	3.0176e-01	ENSG00000175137
DES	ENST00000373960	7.0760e-01	8.8282e-03	4.6658e-04	9.9071e-01	3.3052e-01	ENSG00000175084
NUSAP1	ENST00000559596	8.7975e-01	4.5674e-02	9.7992e-04	9.5335e-01	3.0177e-01	ENSG00000137804
BDP1	ENST00000358731	1.0097e+00	1.3294e-21	1.2319e-09	1.0000e+00	4.7604e-01	ENSG00000145734
DISP1	ENST00000284476	9.0770e-01	8.8581e-08	6.8394e-06	9.9999e-01	4.1399e-01	ENSG00000154309
VANGL1	ENST00000355485	9.9603e-01	2.0285e-02	6.7848e-04	9.7904e-01	3.1745e-01	ENSG00000173218
CD72	ENST00000396757	9.1970e-01	2.0272e-02	6.7914e-04	9.7905e-01	3.1748e-01	ENSG00000137101
RAB33B	ENST00000305626	8.4607e-01	6.7523e-01	4.2466e-03	3.2053e-01	1.2575e-01	ENSG00000172007
UBASH3B	ENST00000284273	7.0894e-01	4.7054e-05	6.0156e-05	9.9989e-01	3.8210e-01	ENSG00000154127
VWA5B2	ENST00000426955	7.2241e-01	5.2466e-07	1.2990e-05	9.9999e-01	4.0717e-01	ENSG00000145198
FAM175B	ENST00000298492	7.9636e-01	2.0167e-02	6.8440e-04	9.7915e-01	3.1768e-01	ENSG00000165660
TIMM44	ENST00000270538	9.6089e-01	1.5924e-03	2.2755e-04	9.9818e-01	3.5183e-01	ENSG00000104980
ANKRD46	ENST00000520552	5.2501e-01	5.1507e-01	3.4158e-03	4.8152e-01	1.8958e-01	ENSG00000186106
NDN	ENST00000331837	8.5744e-01	6.7495e-01	4.2575e-03	3.2079e-01	1.2580e-01	ENSG00000182636
RANBP6	ENST00000259569	1.0392e+00	1.1385e-04	8.3586e-05	9.9980e-01	3.7580e-01	ENSG00000137040
ZBTB42	ENST00000342537	6.9014e-01	3.3802e-01	2.7202e-03	6.5926e-01	2.3090e-01	ENSG00000179627
TNFRSF11A	ENST00000586569	8.0508e-01	8.7667e-03	4.7136e-04	9.9076e-01	3.3078e-01	ENSG00000141655
ROBO1	ENST00000464233	9.0032e-01	7.2696e-16	3.6874e-08	1.0000e+00	4.6000e-01	ENSG00000169855
P2RY1	ENST00000305097	6.9018e-01	5.1522e-01	3.4117e-03	4.8137e-01	1.8955e-01	ENSG00000169860
KIFC1	ENST00000428849	7.6524e-01	6.5654e-04	1.6470e-04	9.9918e-01	3.6112e-01	ENSG00000237649
PDE12	ENST00000311180	7.8723e-01	4.4374e-02	1.0247e-03	9.5460e-01	3.0300e-01	ENSG00000174840
TNFRSF25	ENST00000377782	7.3566e-01	8.6475e-03	4.8084e-04	9.9087e-01	3.3129e-01	ENSG00000215788
ZFP36L1	ENST00000439696	5.0706e-01	6.7406e-01	4.2935e-03	3.2165e-01	1.2597e-01	ENSG00000185650
TMEM110	ENST00000355083	6.7932e-01	1.8873e-01	2.0933e-03	8.0917e-01	2.6151e-01	ENSG00000213533
CDC45	ENST00000437685	8.7702e-01	4.6237e-05	6.1687e-05	9.9989e-01	3.8259e-01	ENSG00000093009
ARHGEF33	ENST00000409978	7.6992e-01	7.7621e-06	3.2752e-05	9.9996e-01	3.9370e-01	ENSG00000214694
CRYBG3	ENST00000419587	8.8501e-01	2.6933e-04	1.1992e-04	9.9961e-01	3.6938e-01	ENSG00000233280
CIRBP	ENST00000588030	7.8019e-01	3.3636e-01	2.7558e-03	6.6088e-01	2.3125e-01	ENSG00000099622
